userId,name,rating
250402599,Dota 2,3
32126281,Magic Duels,1
36404933,Cities in Motion 2,3
268245436,Dota 2,1
59925638,APB Reloaded,1
222180483,Trove,1
45774794,The Elder Scrolls V Skyrim,1
96014467,Men of War Assault Squad 2,1
33904278,Counter-Strike,5
57103808,Insurgency Modern Infantry Combat,5
129117376,Dirty Bomb,3
22301321,ACE COMBAT ASSAULT HORIZON Enhanced Edition,1
1936551,Blackguards,1
72627862,DiRT 3,1
303789257,Heroes & Generals,1
26762388,Dead Rising 2,5
95137775,Subnautica,5
186022495,Trove,1
89523414,Team Fortress 2,1
147795278,Dota 2,1
26762388,Age of Empires II HD Edition,5
235692659,PAYDAY 2,2
164543231,Dota 2,1
169353938,Dota 2,1
193545615,Champions Online,1
132300630,Surgeon Simulator,3
82071844,Call of Duty Modern Warfare 3,5
45974860,DiRT Rally,1
39361297,Fallout 3,1
105384518,PlanetSide 2,1
156407373,Cry of Fear,5
185258131,Grand Theft Auto V,5
58345543,Super Meat Boy,5
7440594,ARK Survival Evolved,1
132300630,Besiege,1
56789999,Magicka,2
24721232,Counter-Strike Global Offensive,5
87201181,Counter-Strike Source,5
154014392,PAYDAY 2,5
58345543,Dota 2,1
51557405,Grand Theft Auto Episodes from Liberty City,2
119624572,Counter-Strike Global Offensive,1
25096601,Dirty Bomb,1
193743047,Dota 2,1
181810697,Dota 2,1
137610845,The Elder Scrolls V Skyrim,4
39899978,Alien Swarm,1
26808868,The Witcher 2 Assassins of Kings Enhanced Edition,2
48984158,The Wolf Among Us,5
35039277,Terraria,1
302394761,Estranged Act I,5
159946174,Counter-Strike Nexon Zombies,1
129117376,Surgeon Simulator,1
117488479,Bloody Trapland,3
71777065,DiRT 3,5
65145468,Half-Life 2,1
32126281,Warframe,2
298516674,Cities Skylines,1
199603191,Vindictus,1
125682446,Left 4 Dead 2,1
65958466,Elite Dangerous,4
79411077,Call of Duty Black Ops,1
154230723,Worms Clan Wars,1
27100840,Counter-Strike Source,1
13565651,Rogue Legacy,1
286151784,Don't Starve Together Beta,1
54934705,Left 4 Dead,1
127272741,One Finger Death Punch,2
130764464,PAYDAY The Heist,4
27403206,Don't Starve,1
547685,RaceRoom Racing Experience ,1
122026623,Chivalry Medieval Warfare,5
102825821,Divine Souls,5
12144171,Legend of Grimrock,1
198081354,Dying Light,4
23492094,Darksiders II,1
39037163,Zombie Panic Source,5
130312302,The Elder Scrolls V Skyrim,2
131690275,Dota 2,5
182220992,Call of Duty Black Ops II - Zombies,1
48798067,Devilian,1
116876958,Strider,5
17567828,X3 Terran Conflict,1
49627054,Counter-Strike,1
59825286,Prison Architect,5
242046461,ARK Survival Evolved,5
81170946,Poker Night at the Inventory,1
52731290,Killing Floor,4
176306969,Dota 2,1
198825628,Dota 2,5
49228258,Left 4 Dead,1
232047954,Warface,1
205285563,Portal,1
70778973,DmC Devil May Cry,5
81170946,Banished,1
105503045,Duke Nukem 3D Megaton Edition,1
127947215,Dota 2,5
187945671,Unturned,1
233424343,Fallout New Vegas,4
37490443,Left 4 Dead 2,2
62481936,Natural Selection 2,5
210283973,Euro Truck Simulator 2,5
259611075,Tom Clancy's Ghost Recon Phantoms - EU,1
199085938,Tom Clancy's Ghost Recon Phantoms - NA,1
27262175,Call of Duty Black Ops II,3
60608576,Company of Heroes Tales of Valor,4
26729643,Sid Meier's Civilization Beyond Earth,3
297517705,Toribash,5
116876958,Tomb Raider,3
153144971,Terraria,5
98882747,Fallout New Vegas,5
101596530,Transformice,1
111316830,Duke Nukem 3D Megaton Edition,2
90272527,Insurgency,1
62990992,Cthulhu Saves the World ,4
234348805,Team Fortress 2,1
59825286,The Testament of Sherlock Holmes,2
126340495,Rust,5
37723786,Zombie Panic Source,1
112088340,Football Manager 2014,3
172518437,PAYDAY The Heist,2
71390526,Heroes & Generals,1
150751526,Team Fortress 2,1
199046946,Dota 2,1
68809194,Dragon Age Origins,2
155673786,Deponia,5
115996656,Counter-Strike Global Offensive,5
59925638,F.E.A.R. 2 Project Origin,5
17567828,Half-Life,1
160461131,Fistful of Frags,4
66596291,Far Cry 3,4
86481908,Counter-Strike,5
30440303,DayZ,5
86041729,Starbound,3
65342306,Castlevania Lords of Shadow - Ultimate Edition,5
276234796,America's Army Proving Grounds,1
83336644,Team Fortress 2,1
100630947,Left 4 Dead 2,1
185914106,Warframe,1
90532259,Football Manager 2015,1
81439192,Defense Grid The Awakening,2
152959594,Call of Duty 4 Modern Warfare,5
47457723,Command and Conquer Red Alert 3,4
2753525,Call of Duty Black Ops II - Zombies,3
73518199,Firefall,5
127475581,Order of War,4
54761333,Scribblenauts Unlimited,5
306971738,The Elder Scrolls IV Oblivion ,1
155919035,Canyon Capers,4
50818751,Defense Grid The Awakening,4
100993239,Thief,5
92393218,Besiege,5
67349307,L.A. Noire,1
204888877,Call of Duty Advanced Warfare - Multiplayer,1
298950,Sid Meier's Civilization Beyond Earth,1
87734805,Sniper Elite Nazi Zombie Army 2,4
197190654,Farming Simulator 15,3
110478743,Arma 2 Operation Arrowhead,1
100444456,Dead Island,5
68532738,Spec Ops The Line,1
238392070,Counter-Strike Global Offensive,1
60611062,Total War SHOGUN 2,1
117022366,Dota 2,1
31849177,Deus Ex Human Revolution,5
172518437,Grand Theft Auto Vice City,3
111422562,Quake Live,5
26122540,Call of Duty Modern Warfare 2 - Multiplayer,4
163237086,Counter-Strike Global Offensive,1
239497677,Dota 2,1
199831134,Unturned,1
20704366,Half-Life 2 Episode Two,5
126340495,Everlasting Summer,1
69954842,GRID 2,4
48525807,Batman Arkham City,5
66255019,Warhammer End Times - Vermintide,2
59825286,Endless Space,2
106259770,Bad Rats,5
31385451,Counter-Strike Source,1
207009485,Spore,2
34901647,Stacking,4
62990992,Uncrowded,5
156440750,Dirty Bomb,1
161663718,Fallout New Vegas,1
125108218,Call of Duty Black Ops,5
160640171,War Thunder,1
96014467,Empire Total War,3
117370965,Cities Skylines,5
47457723,Star Wars The Force Unleashed Ultimate Sith Edition,5
11794760,Star Wars The Force Unleashed Ultimate Sith Edition,3
79411077,Empire Total War,5
112199961,Borderlands 2,5
92276000,Path of Exile,1
82385352,Braid,5
30519870,Crysis Wars,4
204401529,The Elder Scrolls Online Tamriel Unlimited,5
289540058,Dota 2,1
187283749,Floating Point,2
45774794,Reign Of Kings,1
95181268,Tom Clancy's Ghost Recon Phantoms - NA,3
17530772,Rayman Legends,2
103624897,Total War SHOGUN 2,5
166385573,Dota 2,5
84513749,Torchlight,1
92612763,Medieval Engineers,1
278247296,Team Fortress 2,1
48798067,Lara Croft and the Guardian of Light,1
8585433,SpeedRunners,1
105243827,Fallout New Vegas,5
111362598,Men of War Assault Squad,2
17432212,Counter-Strike,1
35701646,Day of Defeat Source,2
236434806,Team Fortress 2,1
281535206,Counter-Strike Global Offensive,3
77446275,Dungeon Defenders,2
224754050,Block N Load,1
172518437,Tropico 3 - Steam Special Edition,4
157341587,Team Fortress 2,1
67729331,Fallen Earth,1
132748085,Really Big Sky,2
87734805,Contagion,5
197724494,Team Fortress 2,1
96249915,Loadout,1
243664576,Broforce,2
86041729,Age of Empires II HD Edition,1
98624963,Sniper Ghost Warrior,5
11978743,PAYDAY 2,1
53875128,FEZ,1
27279261,War Thunder,5
11403772,Nosgoth,5
130312302,FORCED,2
71510748,Dear Esther,4
6144819,PAYDAY 2,1
93189271,Borderlands 2,1
35701646,Amnesia The Dark Descent,5
45592640,S.T.A.L.K.E.R. Call of Pripyat,5
21061921,Cave Story+,1
189278950,Garry's Mod,4
198105109,Yet Another Zombie Defense,5
134967717,Dota 2,5
64369759,Mass Effect,5
119619506,Killing Floor 2,5
116876958,Medieval II Total War,1
55367062,Metro 2033,1
107743243,Heroes of Might & Magic V,5
55906572,Star Conflict,1
180753437,PAC-MAN Championship Edition DX+,5
33013552,Braid,2
53258793,Counter-Strike Condition Zero,2
198573013,Aftermath,1
158173228,Arma 2 Operation Arrowhead Beta (Obsolete),2
179390131,Warframe,1
64514291,BRINK,1
131023125,The Elder Scrolls V Skyrim,5
114972372,Fishing Planet,5
107913460,Fable - The Lost Chapters,5
13190476,Prison Architect,1
255007865,Teeworlds,2
105243827,Ryse Son of Rome,1
100351493,Cities Skylines,2
207982884,Robocraft,1
82046939,Mirror's Edge,2
223181037,Team Fortress 2,1
16084897,Portal,5
99264709,Assassin's Creed IV Black Flag,1
60910490,Football Manager 2010,3
153017703,Unturned,4
49342564,Napoleon Total War,5
77194086,The Ship,2
180901075,Race The Sun,3
62990992,Woodle Tree Adventures,5
155673786,Everlasting Summer,3
84925352,The Forest,1
11403772,SolForge,1
247032504,Unturned,1
40280688,Call of Duty Modern Warfare 3 - Multiplayer,5
47457723,Awesomenauts,5
157070584,Batman Arkham Origins,1
39622853,Broken Age,5
99077905,METAL GEAR RISING REVENGEANCE,5
159814545,Left 4 Dead 2,1
245314153,Team Fortress 2,1
17567828,The Showdown Effect,1
37490443,Left 4 Dead,5
73835640,The Incredible Adventures of Van Helsing II,3
40051659,Call of Duty Modern Warfare 2,5
47063596,Call of Duty Modern Warfare 3,1
64023574,The Elder Scrolls V Skyrim,4
66255019,EVE Online,1
308468736,War Thunder,1
85018813,Team Fortress 2,1
101690993,"Papers, Please",1
213114902,Warface,1
195442852,Dota 2,1
95440541,Call of Duty Modern Warfare 3 - Multiplayer,5
21061921,Bastion,2
38465050,Plain Sight,1
195219679,Dota 2,1
33013552,Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,1
94269421,The Testament of Sherlock Holmes,5
85210874,Hammerwatch,5
31669242,Dungeon Defenders,1
101687527,Portal,5
99077905,Darksiders II,2
74161590,Portal 2,5
35729292,Left 4 Dead,5
282998252,Dota 2,1
11952990,Dragon Age Origins - Ultimate Edition,5
134224287,SMITE,5
1129452,Half-Life Opposing Force,5
80511960,Call of Duty Modern Warfare 3 - Multiplayer,5
174226719,S.K.I.L.L. - Special Force 2,1
26729643,Sid Meier's Civilization III Complete,1
82961224,Call of Duty Modern Warfare 3,3
115996656,The Walking Dead Season Two,2
80189887,Far Cry 3,1
56333620,The Elder Scrolls V Skyrim,5
136135322,Eets Munchies,1
44472980,DARK SOULS II Scholar of the First Sin,5
227752807,Unturned,5
154230723,Castle Crashers,1
11813637,The Elder Scrolls V Skyrim,4
53898495,Tomb Raider,5
81170946,Fallout New Vegas,1
55906572,Firefall,2
110489310,Borderlands 2,5
5387470,IL-2 Sturmovik Cliffs of Dover,1
161420779,Dead Island,1
150751526,Saints Row The Third,5
83928705,Team Fortress 2,1
140825164,Dragons and Titans,1
108223505,Supreme Commander 2,1
105384518,Car Mechanic Simulator 2014,5
49228258,Alien Swarm,1
91729217,Rust,5
6928806,PAYDAY 2,5
113546110,Call of Duty Black Ops II - Multiplayer,1
64319625,Arma 2,1
103563010,Borderlands 2,1
160640171,PAYDAY 2,1
93341815,Borderlands,1
8585433,Killing Floor,5
76892907,Defense Grid The Awakening,3
53898495,Grim Dawn,5
39319649,Total War ROME II - Emperor Edition,3
71943253,Napoleon Total War,3
192503967,Robocraft,4
286926470,Titan Quest,5
174522735,Dota 2,1
11940338,Grow Home,4
92914917,Warlock - Master of the Arcane,1
12130111,Life Is Strange,1
107377573,Chivalry Medieval Warfare,2
53097340,Battlefield Bad Company 2,1
108391103,Sid Meier's Civilization V,1
136139505,Crysis 2 Maximum Edition,1
5990132,The Escapists,2
33013552,Transistor,3
54194546,Alien Isolation,5
68672269,Dota 2,5
55761025,Far Cry 3,1
15196746,FTL Faster Than Light,5
200560312,Dota 2,1
198346312,Terraria,2
134322141,Valkyria Chronicles,3
176539817,Scribblenauts Unlimited,1
303789064,Undertale,1
164475918,Loadout,3
44545959,Dota 2,1
305190256,Call of Duty Black Ops II - Zombies,1
205124409,Dota 2,1
220434034,Robocraft,1
48525807,Post Apocalyptic Mayhem,5
10253354,Spore,1
10450544,Insurgency,1
85497862,Robocraft,2
50269563,Empire Total War,1
102295765,Velvet Sundown,5
12563913,Counter-Strike,1
28472068,RaceRoom Racing Experience ,1
188386352,Infinity Wars - Animated Trading Card Game,5
99264709,Loadout,1
61779218,Zombies Monsters Robots,5
120523185,VVVVVV,1
297510921,Block N Load,1
148510973,Left 4 Dead 2,1
171462811,Dota 2,1
203765587,Dirty Bomb,1
220680498,Time Clickers,3
21861124,Team Fortress 2,1
131463112,Pid ,5
77194239,Trine 2,1
117949868,Goat Simulator,2
92843672,Counter-Strike Source,5
43360645,BIT.TRIP RUNNER,5
156379077,Brothers - A Tale of Two Sons,1
27262175,Fallout New Vegas,2
98818460,7 Days to Die,5
106147454,Goat Simulator,2
35864169,Sonic Generations,5
58057627,Team Fortress 2,2
185079540,The Walking Dead Season Two,1
260320188,Garry's Mod,2
114024939,Sniper Elite V2,5
172666220,Robocraft,1
161103820,Call of Duty Black Ops II,5
73564778,Call of Duty Black Ops,5
251974333,Counter-Strike Global Offensive,2
35729292,Counter-Strike Nexon Zombies,1
156565178,Alpha Protocol,5
71335402,Rust,1
77665527,Stronghold 3,4
230031062,Saints Row The Third,4
293758845,Heroes & Generals,1
121497634,Blacklight Retribution,4
109278470,Half-Life 2 Episode Two,1
10599862,Football Manager 2014,5
216029829,Team Fortress 2,1
266799152,Dota 2,1
36978196,Counter-Strike Condition Zero,1
134322141,Wargame European Escalation,1
150282867,Starbound,4
128207897,Warface,5
132852256,Counter-Strike Condition Zero,1
218317467,Saints Row 2,1
25096601,Rust,1
156565178,Rising Storm/Red Orchestra 2 Multiplayer,1
49624770,Total War ROME II - Emperor Edition,4
118852041,Tactical Intervention,5
229791471,Unturned,1
186022495,Garry's Mod,1
59825286,Command and Conquer Red Alert 3 - Uprising,2
285596456,Dota 2,1
45145682,Call of Duty Black Ops - Multiplayer,5
33013552,Valkyria Chronicles,1
101369449,Zombie Panic Source,5
122803519,Brawlhalla,5
194670621,Deus Ex Human Revolution - Director's Cut,2
22088241,Counter-Strike Condition Zero,5
26729643,Castle Crashers,3
296656295,Heroes & Generals,1
200673341,Dead Island Riptide,1
66755246,Synergy,5
74772820,Fallout New Vegas,4
257056644,Dota 2,1
48798067,Star Wars Empire at War Gold,1
33651880,Dota 2,5
8585433,Angry Video Game Nerd Adventures,5
87694960,Anomaly Warzone Earth,1
201978799,Left 4 Dead 2,1
117601858,Terraria,5
298950,Cities Skylines,1
26729643,Chivalry Medieval Warfare,5
48984158,The Stanley Parable,5
45617627,Train Simulator,1
176645108,Euro Truck Simulator 2,3
85497862,FTL Faster Than Light,1
127335438,Loadout,3
975449,Atom Zombie Smasher ,2
72978546,Clicker Heroes,5
33706322,Metro 2033,1
252341097,Dota 2,1
82112070,Call of Duty Modern Warfare 2,1
38049880,Ryse Son of Rome,1
108560573,Sniper Ghost Warrior 2,5
43360645,Gun Monkeys,1
58830050,Call of Duty Black Ops II - Multiplayer,5
55975168,Left 4 Dead 2,1
110658990,Rome Total War,1
11207650,Portal 2,5
106760673,Amnesia A Machine for Pigs,5
60074997,Call of Duty Modern Warfare 2 - Multiplayer,1
138581545,Warframe,1
144381643,Dota 2,4
975449,Magicka,5
213793062,Dota 2,1
51085779,Grand Theft Auto V,5
36404933,Tomb Raider,2
293959803,Team Fortress 2,1
53097340,Worms Revolution,5
152959594,Tribes Ascend,5
209917929,This War of Mine,5
159852613,Unturned,5
60611062,Dungeon Defenders II,3
208879416,Counter-Strike Global Offensive,5
224070533,Saints Row The Third,5
115571373,March of War,1
77194239,Game Dev Tycoon,2
75328197,Call of Duty Black Ops - Multiplayer,1
174923254,Robocraft,2
142750305,Call of Duty Advanced Warfare,1
39758678,Team Fortress 2,1
20464587,Terraria,5
45774794,Saints Row The Third,3
184314651,The Elder Scrolls V Skyrim,5
36546868,Blood Bowl Legendary Edition,1
96400571,The Binding of Isaac Rebirth,1
55776971,Call of Duty Modern Warfare 2 - Multiplayer,2
297730803,Dota 2,2
160427210,Dino D-Day,1
10450544,RaceRoom Racing Experience ,1
65958466,Risk of Rain,5
61506388,Deus Ex Game of the Year Edition,1
242886720,Transformice,1
154230933,Slender The Arrival,3
298950,Starbound,5
285792368,Medieval II Total War,5
27262175,Call of Duty Black Ops II - Zombies,1
110906645,sZone-Online,5
107377573,BioShock Infinite,4
53898495,Baldur's Gate Enhanced Edition,4
80189887,PAYDAY 2,5
159428605,Unturned,2
48798067,Red Faction Guerrilla Steam Edition,5
138482130,Fallout 3,1
39622853,Dying Light,5
54637394,The Witcher Enhanced Edition,5
166669789,SpeedRunners,1
30440303,Surgeon Simulator,1
30855460,Half-Life 2,3
11161178,The Elder Scrolls V Skyrim,5
81160212,Fallout New Vegas,3
59925638,Borderlands,5
161672514,Counter-Strike Source,1
121199670,Counter-Strike Global Offensive,2
30172489,Call of Duty Modern Warfare 2 - Multiplayer,1
157047851,Dota 2,1
189858084,Far Cry,1
144900175,Dota 2,5
11731710,Burnout Paradise The Ultimate Box,1
243664576,The Mighty Quest For Epic Loot,1
198081354,Grim Dawn,1
135400225,Natural Selection 2,2
87071236,Half-Life 2 Deathmatch,3
61779218,Call of Duty Black Ops II - Multiplayer,5
87907200,The Elder Scrolls V Skyrim,3
57226729,Call of Duty Black Ops,5
256992469,Rocket League,1
221958385,Dota 2,1
116876958,Painkiller Hell & Damnation,5
135400225,Planetary Annihilation TITANS,5
73495968,Empire Total War,1
159411437,Garry's Mod,1
2259650,PAYDAY 2,1
88525821,Fallout 4,2
62654923,Call of Duty Advanced Warfare,5
148928721,Team Fortress 2,1
149143479,Divinity Original Sin Enhanced Edition,5
54826284,Sid Meier's Civilization Beyond Earth,5
207641091,Dota 2,1
82203951,Unturned,2
49893565,Firefall,1
186040249,War Thunder,5
155919035,Caster,5
170853969,March of War,1
65064340,FTL Faster Than Light,5
63615483,Lara Croft and the Guardian of Light,2
11373749,Dark Souls Prepare to Die Edition,1
130475480,Age of Empires III Complete Collection,1
59790700,Dead Space,1
132748085,Red Crucible Firestorm,5
258785172,Heroes & Generals,1
43160799,Lords Of The Fallen,5
38068919,Counter-Strike,5
150397316,Gotham City Impostors Free To Play,2
561758,Counter-Strike Source,1
182726567,Eldevin,1
143877335,Victoria II,1
252408003,Dota 2,1
148674157,Day of Defeat Source,1
19696244,Alan Wake's American Nightmare,5
10599862,Project Zomboid,1
156565178,Borderlands 2,3
47291376,Arma 2 DayZ Mod,1
136139505,No More Room in Hell,3
144580725,Counter-Strike Global Offensive,1
36546868,South Park The Stick of Truth,1
252352661,Warframe,1
122658341,Castle Crashers,1
68325099,Team Fortress 2,2
69009454,Darksiders,1
102825821,Call of Duty Black Ops II - Multiplayer,1
43684632,7 Days to Die,1
132014951,theHunter,5
12858799,Counter-Strike Source,1
46178364,Half-Life 2 Episode One,4
243664576,Creativerse,5
14465359,Sid Meier's Civilization V,5
228649481,Unturned,5
59790700,Mortal Kombat Kollection,2
74021124,Call of Duty Black Ops - Multiplayer,1
238013546,Dota 2,1
46637811,Thief,3
29081256,Mirror's Edge,1
198893163,Child of Light,5
30440303,Counter-Strike Global Offensive,5
49462664,Path of Exile,2
298950,DARK SOULS II,4
245583676,Dota 2,1
3783783,Counter-Strike Condition Zero,5
33518079,Audiosurf,1
58029555,Grand Theft Auto V,4
16645459,Unreal Tournament 3 Black Edition,5
59536273,Counter-Strike Condition Zero Deleted Scenes,5
44021324,Duke Nukem Forever,2
170215786,Saints Row The Third,2
30061970,Crusader Kings II,1
136135322,Viscera Cleanup Detail Santa's Rampage,4
83975567,PAYDAY The Heist,2
175001491,Loadout,5
95898619,Insurgency Modern Infantry Combat,5
99264709,Warframe,2
191979928,Euro Truck Simulator 2,1
138941587,TERA,1
195105284,Left 4 Dead,2
3979930,Fallout,1
206232608,Dota 2,1
86499586,Risk of Rain,4
52321307,Empire Total War,5
65420540,Borderlands 2,2
101690993,Tropico 4,5
192274690,Team Fortress 2,1
44153929,Day of Defeat,1
169183481,Team Fortress 2,1
23225650,Hitman Absolution,5
38317154,The Elder Scrolls V Skyrim,5
228733650,Dota 2,1
137610845,Warframe,2
165073598,Grand Theft Auto San Andreas,5
161384593,War Thunder,1
160042745,War Thunder,1
264500948,Warframe,1
33865373,They Bleed Pixels,5
177444568,Fallout Tactics,1
156343742,Warframe,1
88525821,The Last Remnant,2
24469287,Gunpoint,4
58768356,Magic The Gathering - Duels of the Planeswalkers,3
95699780,Portal 2,5
118541865,PlanetSide 2,2
154940949,The Lord of the Rings Online,1
155673786,Dishonored (RU),1
161384593,Aftermath,5
288155906,Nosgoth,1
36546868,Dota 2,1
120523185,NightSky,3
199899325,Brick-Force,1
145243748,BioShock 2,4
184987922,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,2
239050395,Unturned,5
101725007,ARK Survival Evolved,5
170201716,Dirty Bomb,5
80471276,Left 4 Dead 2,2
101690993,Borderlands The Pre-Sequel,3
206183065,Tom Clancy's Ghost Recon Phantoms - NA,1
216785107,War Thunder,5
209897237,Unturned,1
186642906,Moonbase Alpha,1
170280436,Dota 2,5
81160212,StarForge,1
137951076,Spintires,1
92914917,Counter-Strike,1
96588736,The Forest,2
186642906,No More Room in Hell,3
218734858,Company of Heroes Tales of Valor,1
17649444,Crysis 2 Maximum Edition,5
38049880,Planetary Annihilation,1
236068797,Dota 2,1
147910240,Unturned,4
24632218,Thief Gold,3
227861587,Team Fortress 2,1
23492094,L.A. Noire,5
109458201,Call of Duty Black Ops II - Zombies,5
97298878,Burnout Paradise The Ultimate Box,1
20772968,Portal,2
135400225,Fallout New Vegas,2
69856757,HOARD,3
52203520,Plants vs. Zombies Game of the Year,2
53898495,DC Universe Online,5
131444737,Deus Ex Game of the Year Edition,3
11161178,The Witcher 2 Assassins of Kings Enhanced Edition,1
6928806,Counter-Strike Global Offensive,1
65716118,Total War ROME II - Emperor Edition,3
11403772,Super Meat Boy,4
59536273,DiRT 3,1
49893565,Heroes & Generals,1
11794760,Defense Grid The Awakening,1
2643609,Besiege,1
16084897,Sanctum,3
205823360,Tom Clancy's Ghost Recon Phantoms - EU,5
31727716,Alien Swarm,5
71390526,The Ship Single Player,2
70489471,BioShock 2,1
119368216,Garry's Mod,5
26027937,Dota 2,1
219145315,Dungeons & Dragons Online,1
86469479,Gunpoint,2
159365538,Total War SHOGUN 2,1
24366790,Unturned,5
203838394,Unturned,5
81160212,The Binding of Isaac,2
92593907,Moonbase Alpha,1
2753525,Half-Life 2 Episode Two,3
62539628,War Thunder,1
150033540,Half-Life Blue Shift,3
56014527,Aliens vs. Predator,5
25096601,Sid Meier's Civilization Beyond Earth,2
153956921,Just Cause 2,2
211180125,Terraria,1
204459221,Tactical Intervention,3
26302344,Amnesia The Dark Descent,5
241903800,Infinite Crisis,5
76892907,Anno 2070,1
96400571,Total War ROME II - Emperor Edition,1
198735293,Team Fortress 2,1
183771438,Dota 2,1
115996656,SpeedRunners,5
82263745,Mortal Kombat Kollection,1
189704237,Dota 2,1
260118401,Aftermath,1
36404933,Killing Floor,1
122798021,The Darkness II,3
78332414,Stronghold Kingdoms,2
62990992,Titan Quest Immortal Throne,5
86182317,PAYDAY 2,5
210961590,Counter-Strike Global Offensive,4
181966419,Middle-earth Shadow of Mordor,1
36546868,Space Engineers,5
252044076,Mortal Kombat X,5
80128229,Warframe,5
185395696,Unturned,2
46021731,GRID 2,1
44370809,DiRT 2,1
164865114,Dota 2,1
152956403,Warface,1
110658990,Fable - The Lost Chapters,1
47672756,Half-Life 2 Episode Two,5
65754991,Remember Me,3
55906572,Warface,1
81943620,The Walking Dead,5
209023275,The Elder Scrolls III Morrowind,1
271938268,TERA,1
55906572,Saints Row IV,3
167118460,AirMech,1
133267799,Dota 2,5
43913966,Arma 3,5
33622085,XCOM Enemy Unknown,2
147602462,LEGO The Hobbit,4
150909485,Legend of Grimrock,5
91859894,BIT.TRIP BEAT,4
241862248,Heroes & Generals,2
30246419,Tomb Raider,1
102263723,The Elder Scrolls IV Oblivion ,3
31669242,Dota 2,1
82961224,Serious Sam 3 BFE,5
12610800,Dishonored,1
111442295,Counter-Strike,5
186504598,Dota 2,2
17995238,The Witcher 3 Wild Hunt,5
561758,Mass Effect,2
137797636,Team Fortress 2,1
6144819,Counter-Strike Condition Zero,1
871990,Counter-Strike,1
53875128,They Bleed Pixels,2
105243827,H1Z1,1
55906572,Bastion,5
98380332,Team Fortress 2,1
157397663,Dota 2,1
164475918,Watch_Dogs,5
74126541,Left 4 Dead 2,1
143629070,Team Fortress 2,5
30527047,Counter-Strike Condition Zero,1
187278414,Dota 2,1
194854693,Dota 2,1
87734805,Costume Quest,3
150033540,Stealth Bastard Deluxe,5
16710264,Half-Life 2 Deathmatch,1
33651880,Full Mojo Rampage,5
21316693,Half-Life 2 Episode One,5
189734107,Counter-Strike Global Offensive,5
156379077,Torchlight II,3
206588234,Dota 2,1
59382844,The Last Remnant,5
3449240,Terraria,1
60608576,Fallout New Vegas,3
87734805,Sanctum,1
32126281,Xenonauts,5
222125122,Dota 2,2
51557405,This War of Mine,5
260788360,SMITE,5
81901544,Team Fortress 2,1
164511211,Starbound - Unstable,5
161248480,Counter-Strike Global Offensive,2
8795607,Portal,4
81439192,SolForge,2
80494893,Mirror's Edge,4
98848653,PAYDAY 2,1
86733992,Garry's Mod,5
58289184,Arma 2 Operation Arrowhead Beta (Obsolete),5
42005897,Sonic & All-Stars Racing Transformed,1
219593982,Dota 2,1
11978743,Sniper Elite 3,1
87734805,Burnout Paradise The Ultimate Box,1
160299889,Portal 2,3
206308003,Unturned,1
36557643,Octodad Dadliest Catch,5
36557643,Monaco,1
59825286,State of Decay,5
53990357,Order of War,5
151256632,Viscera Cleanup Detail,5
14711056,Counter-Strike Source,1
82174211,Team Fortress 2,1
52907921,Arma 3,1
58640737,Call of Duty Modern Warfare 2 - Multiplayer,1
57603447,L.A. Noire,1
69953893,Dungeon Defenders II,2
33622085,Borderlands 2,5
216211930,Unturned,1
99264709,Unturned,5
233160273,Zombies Monsters Robots,2
277874860,Dota 2,5
129704982,Counter-Strike Source,5
158620881,Mirror's Edge,5
12259303,Metro 2033,5
11403772,Borderlands 2,3
1936551,Supreme Commander,1
102825821,Fishing Planet,5
53898495,Shadowrun Returns,3
42928788,Torchlight II,2
167118460,Fistful of Frags,3
168244631,Hotline Miami,5
119428254,Unturned,2
104721942,Dota 2,1
215253129,Warface,4
30246419,Alan Wake,4
90956570,Tactical Intervention,5
155718820,Star Wars The Force Unleashed Ultimate Sith Edition,1
197652539,Chivalry Medieval Warfare,1
59837634,Starbound,5
118541865,Counter-Strike Global Offensive,1
165130273,Dota 2,1
32467994,Portal,4
132300630,Saints Row The Third,5
12195913,Half-Life 2 Episode One,5
58057627,Democracy 3,4
64973908,Half-Life 2,2
8585433,Cities Skylines,2
139016142,BioShock Infinite,3
152959594,PlanetSide 2,2
60859695,Starbound,5
273082868,Battlefield Bad Company 2,1
8585433,Sang-Froid - Tales of Werewolves,2
137341828,Dota 2,5
111091837,Dota 2,1
75368808,Spore Galactic Adventures,5
101878879,Half-Life,5
287500646,Napoleon Total War,1
99083518,Borderlands,3
48149238,Mount & Blade With Fire and Sword,4
198914333,Toribash,1
10599862,Tom Clancy's Splinter Cell Conviction,4
103731895,Garry's Mod,5
44153929,Counter-Strike Condition Zero Deleted Scenes,1
61676491,Post Apocalyptic Mayhem,1
128207897,APB Reloaded,1
171315014,Unturned,5
213610494,Sakura Clicker,1
115487966,Garry's Mod,5
40212239,PAYDAY 2,2
258482885,Gotham City Impostors Free To Play,2
258602617,Garry's Mod,1
53091150,Hammerwatch,1
127072755,Quake Live,5
48845802,Counter-Strike Condition Zero,5
58905429,Euro Truck Simulator 2,1
102927775,Grand Theft Auto IV,2
45974860,Call of Duty Black Ops - Multiplayer,5
48525807,Half-Life 2 Episode One,4
155673786,Blackguards,1
58057627,DiRT Rally,1
